longitude,latitude,tmp,时间步长,年份,NAVI,region_id
113.016431,24.704997,18.675,3,200304,,26
112.84955,24.713467,18.675,3,200304,,27
112.862387,24.713467,17.925,3,200304,,28
112.875224,24.713467,16.075,3,200304,,29
112.888061,24.713467,15.425,3,200304,,30
112.900898,24.713467,14.775,3,200304,,31
112.913735,24.713467,15.4,3,200304,,32
112.926572,24.713467,16.025,3,200304,,33
112.939409,24.713467,16.5,3,200304,,34
112.952246,24.713467,17.075000000000003,3,200304,,35
112.965083,24.713467,17.725,3,200304,,36
112.97792,24.713467,18.125,3,200304,,37
112.990757,24.713467,18.275,3,200304,,38
113.003594,24.713467,18.425,3,200304,,39
112.84955,24.721937,18.05,3,200304,,40
112.862387,24.721937,17.299999999999997,3,200304,,41
112.875224,24.721937,15.675,3,200304,,42
112.888061,24.721937,14.975,3,200304,,43
112.900898,24.721937,14.95,3,200304,,44
112.913735,24.721937,15.5,3,200304,,45
112.926572,24.721937,15.8,3,200304,,46
112.939409,24.721937,16.125,3,200304,,47
112.952246,24.721937,16.85,3,200304,,48
112.965083,24.721937,17.425,3,200304,,49
112.97792,24.721937,18.0,3,200304,,50
112.990757,24.721937,18.075000000000003,3,200304,,51
113.003594,24.721937,18.325,3,200304,,52
112.862387,24.730407,17.35,3,200304,,53
112.875224,24.730407,15.95,3,200304,,54
112.888061,24.730407,15.599999999999998,3,200304,,55
112.900898,24.730407,15.45,3,200304,,56
112.913735,24.730407,15.975,3,200304,,57
112.926572,24.730407,15.675,3,200304,,58
112.939409,24.730407,16.224999999999998,3,200304,,59
112.952246,24.730407,16.775,3,200304,,60
112.965083,24.730407,17.5,3,200304,,61
112.97792,24.730407,17.85,3,200304,,62
112.990757,24.730407,18.125,3,200304,,63
113.003594,24.730407,18.4,3,200304,,64
112.84955,24.738877,18.5,3,200304,,65
112.862387,24.738877,17.825,3,200304,,66
112.875224,24.738877,16.825,3,200304,,67
112.888061,24.738877,16.625,3,200304,,68
112.900898,24.738877,16.775,3,200304,,69
112.913735,24.738877,16.525,3,200304,,70
112.926572,24.738877,15.95,3,200304,,71
112.939409,24.738877,16.0,3,200304,,72
112.952246,24.738877,16.725,3,200304,,73
112.965083,24.738877,17.45,3,200304,,74
112.97792,24.738877,18.0,3,200304,,75
112.990757,24.738877,18.3,3,200304,,76
113.003594,24.738877,18.425,3,200304,,77
112.84955,24.747347,19.025,3,200304,,78
112.862387,24.747347,18.475,3,200304,,79
112.875224,24.747347,18.0,3,200304,,80
112.888061,24.747347,17.525,3,200304,,81
112.900898,24.747347,17.224999999999998,3,200304,,82
112.913735,24.747347,16.599999999999998,3,200304,,83
112.926572,24.747347,16.125,3,200304,,84
112.939409,24.747347,15.9,3,200304,,85
112.952246,24.747347,16.599999999999998,3,200304,,86
112.965083,24.747347,17.4,3,200304,,87
112.97792,24.747347,18.075,3,200304,,88
112.84955,24.755817,19.725,3,200304,,89
112.862387,24.755817,19.325,3,200304,,90
112.875224,24.755817,18.775,3,200304,,91
112.888061,24.755817,17.974999999999998,3,200304,,92
112.900898,24.755817,17.225,3,200304,,93
112.913735,24.755817,16.475,3,200304,,94
112.926572,24.755817,15.85,3,200304,,95
112.939409,24.755817,15.6,3,200304,,96
112.952246,24.755817,16.525,3,200304,,97
112.965083,24.755817,17.15,3,200304,,98
112.97792,24.755817,17.875,3,200304,,99
112.84955,24.764287,20.1,3,200304,,100
112.862387,24.764287,19.65,3,200304,,101
112.875224,24.764287,19.0,3,200304,,102
112.888061,24.764287,18.375,3,200304,,103
112.900898,24.764287,17.6,3,200304,,104
112.913735,24.764287,16.849999999999998,3,200304,,105
112.926572,24.764287,16.025,3,200304,,106
112.939409,24.764287,15.45,3,200304,,107
112.952246,24.764287,15.975,3,200304,,108
112.965083,24.764287,16.625,3,200304,,109
112.97792,24.764287,17.55,3,200304,,110
112.836713,24.772757,20.4,3,200304,,111
112.84955,24.772757,19.950000000000003,3,200304,,112
112.862387,24.772757,19.3,3,200304,,113
112.875224,24.772757,18.6,3,200304,,114
112.888061,24.772757,18.425,3,200304,,115
112.900898,24.772757,17.949999999999996,3,200304,,116
112.913735,24.772757,17.2,3,200304,,117
112.926572,24.772757,16.55,3,200304,,118
112.939409,24.772757,15.8,3,200304,,119
112.952246,24.772757,15.75,3,200304,,120
112.965083,24.772757,16.775,3,200304,,121
112.97792,24.772757,17.45,3,200304,,122
112.836713,24.781227,20.425,3,200304,,123
112.84955,24.781227,19.775,3,200304,,124
112.862387,24.781227,18.9,3,200304,,125
112.875224,24.781227,17.85,3,200304,,126
112.888061,24.781227,17.675,3,200304,,127
112.900898,24.781227,17.55,3,200304,,128
112.913735,24.781227,16.950000000000003,3,200304,,129
112.926572,24.781227,16.45,3,200304,,130
112.939409,24.781227,15.825,3,200304,,131
112.952246,24.781227,15.45,3,200304,,132
112.965083,24.781227,16.375,3,200304,,133
112.97792,24.781227,17.45,3,200304,,134
112.84955,24.789697,19.5,3,200304,,135
112.862387,24.789697,18.725,3,200304,,136
112.875224,24.789697,17.95,3,200304,,137
112.888061,24.789697,17.525,3,200304,,138
112.900898,24.789697,17.299999999999997,3,200304,,139
112.913735,24.789697,16.549999999999997,3,200304,,140
112.926572,24.789697,15.875,3,200304,,141
112.939409,24.789697,15.425,3,200304,,142
112.952246,24.789697,15.35,3,200304,,143
112.965083,24.789697,16.175,3,200304,,144
112.97792,24.789697,17.2,3,200304,,145
112.84955,24.798167,19.325,3,200304,,146
112.862387,24.798167,18.85,3,200304,,147
112.875224,24.798167,18.75,3,200304,,148
112.888061,24.798167,18.075000000000003,3,200304,,149
112.900898,24.798167,17.375,3,200304,,150
112.913735,24.798167,16.674999999999997,3,200304,,151
112.926572,24.798167,15.975,3,200304,,152
112.939409,24.798167,15.4,3,200304,,153
112.952246,24.798167,15.15,3,200304,,154
112.965083,24.798167,15.7,3,200304,,155
112.97792,24.798167,16.35,3,200304,,156
112.875224,24.806637,19.4,3,200304,,157
112.888061,24.806637,18.8,3,200304,,158
112.900898,24.806637,17.925,3,200304,,159
112.913735,24.806637,16.975,3,200304,,160
112.926572,24.806637,16.299999999999997,3,200304,,161
112.939409,24.806637,15.749999999999998,3,200304,,162
112.952246,24.806637,15.3,3,200304,,163
112.965083,24.806637,15.55,3,200304,,164
112.97792,24.806637,16.325,3,200304,,165
112.875224,24.815107,19.5,3,200304,,166
112.888061,24.815107,18.9,3,200304,,167
112.900898,24.815107,17.9,3,200304,,168
112.913735,24.815107,16.875,3,200304,,169
112.926572,24.815107,16.075,3,200304,,170
112.939409,24.815107,15.5,3,200304,,171
112.952246,24.815107,15.275,3,200304,,172
112.965083,24.815107,16.025,3,200304,,173
112.875224,24.823577,19.15,3,200304,,174
112.888061,24.823577,18.825,3,200304,,175
112.900898,24.823577,17.65,3,200304,,176
112.913735,24.823577,16.775,3,200304,,177
112.926572,24.823577,15.825,3,200304,,178
112.939409,24.823577,15.325,3,200304,,179
112.952246,24.823577,15.275,3,200304,,180
112.965083,24.823577,16.025,3,200304,,181
112.888061,24.832047,18.85,3,200304,,182
112.900898,24.832047,17.474999999999998,3,200304,,183
112.913735,24.832047,17.0,3,200304,,184
112.888061,24.840517,18.975,3,200304,,185
112.888061,24.848987,18.975,3,200304,,186
112.952246,24.688057,20.6,4,200305,,1
112.965083,24.688057,21.200000000000003,4,200305,,2
112.97792,24.688057,21.8,4,200305,,3
112.862387,24.696527,22.05,4,200305,,4
112.888061,24.696527,18.95,4,200305,,5
112.939409,24.696527,19.775,4,200305,,6
112.952246,24.696527,20.25,4,200305,,7
112.965083,24.696527,21.200000000000003,4,200305,,8
112.97792,24.696527,21.8,4,200305,,9
112.990757,24.696527,22.0,4,200305,,10
113.003594,24.696527,22.0,4,200305,,11
113.016431,24.696527,22.0,4,200305,,12
112.84955,24.704997,22.45,4,200305,,13
112.862387,24.704997,22.175,4,200305,,14
112.875224,24.704997,20.575,4,200305,,15
112.888061,24.704997,19.375,4,200305,,16
112.900898,24.704997,17.7,4,200305,,17
112.913735,24.704997,18.300000000000004,4,200305,,18
112.926572,24.704997,19.225,4,200305,,19
112.939409,24.704997,19.6,4,200305,,20
112.952246,24.704997,20.200000000000003,4,200305,,21
112.965083,24.704997,21.0,4,200305,,22
112.97792,24.704997,21.6,4,200305,,23
112.990757,24.704997,21.85,4,200305,,24
113.003594,24.704997,22.000000000000004,4,200305,,25
113.016431,24.704997,22.0,4,200305,,26
112.84955,24.713467,22.05,4,200305,,27
112.862387,24.713467,21.25,4,200305,,28
112.875224,24.713467,19.25,4,200305,,29
112.888061,24.713467,18.5,4,200305,,30
112.900898,24.713467,17.775000000000002,4,200305,,31
112.913735,24.713467,18.4,4,200305,,32
112.926572,24.713467,19.1,4,200305,,33
112.939409,24.713467,19.55,4,200305,,34
112.952246,24.713467,20.125,4,200305,,35
112.965083,24.713467,20.925,4,200305,,36
112.97792,24.713467,21.425000000000004,4,200305,,37
112.990757,24.713467,21.65,4,200305,,38
113.003594,24.713467,21.8,4,200305,,39
112.84955,24.721937,21.375,4,200305,,40
112.862387,24.721937,20.575,4,200305,,41
112.875224,24.721937,18.825000000000003,4,200305,,42
112.888061,24.721937,18.025,4,200305,,43
112.900898,24.721937,17.95,4,200305,,44
112.913735,24.721937,18.525,4,200305,,45
112.926572,24.721937,18.825,4,200305,,46
112.939409,24.721937,19.175,4,200305,,47
112.952246,24.721937,19.925,4,200305,,48
112.965083,24.721937,20.575,4,200305,,49
112.97792,24.721937,21.275,4,200305,,50
112.990757,24.721937,21.425,4,200305,,51
113.003594,24.721937,21.7,4,200305,,52
112.862387,24.730407,20.6,4,200305,,53
112.875224,24.730407,19.1,4,200305,,54
112.888061,24.730407,18.65,4,200305,,55
112.900898,24.730407,18.5,4,200305,,56
112.913735,24.730407,19.05,4,200305,,57
112.926572,24.730407,18.675,4,200305,,58
112.939409,24.730407,19.275,4,200305,,59
112.952246,24.730407,19.875,4,200305,,60
112.965083,24.730407,20.65,4,200305,,61
112.97792,24.730407,21.1,4,200305,,62
112.990757,24.730407,21.425,4,200305,,63
113.003594,24.730407,21.75,4,200305,,64
112.84955,24.738877,21.85,4,200305,,65
112.862387,24.738877,21.075,4,200305,,66
112.875224,24.738877,20.0,4,200305,,67
112.888061,24.738877,19.75,4,200305,,68
112.900898,24.738877,19.875,4,200305,,69
112.913735,24.738877,19.625,4,200305,,70
112.926572,24.738877,19.0,4,200305,,71
112.939409,24.738877,19.075,4,200305,,72
112.952246,24.738877,19.8,4,200305,,73
112.965083,24.738877,20.6,4,200305,,74
112.97792,24.738877,21.25,4,200305,,75
112.990757,24.738877,21.6,4,200305,,76
113.003594,24.738877,21.75,4,200305,,77
112.84955,24.747347,22.450000000000003,4,200305,,78
112.862387,24.747347,21.8,4,200305,,79
112.875224,24.747347,21.275,4,200305,,80
112.888061,24.747347,20.725,4,200305,,81
112.900898,24.747347,20.375,4,200305,,82
112.913735,24.747347,19.7,4,200305,,83
112.926572,24.747347,19.225,4,200305,,84
112.939409,24.747347,18.975,4,200305,,85
112.952246,24.747347,19.65,4,200305,,86
112.965083,24.747347,20.55,4,200305,,87
112.97792,24.747347,21.325,4,200305,,88
112.84955,24.755817,23.275,4,200305,,89
112.862387,24.755817,22.775,4,200305,,90
112.875224,24.755817,22.15,4,200305,,91
112.888061,24.755817,21.25,4,200305,,92
112.900898,24.755817,20.4,4,200305,,93
112.913735,24.755817,19.575,4,200305,,94
112.926572,24.755817,18.85,4,200305,,95
112.939409,24.755817,18.575,4,200305,,96
112.952246,24.755817,19.55,4,200305,,97
112.965083,24.755817,20.275,4,200305,,98
112.97792,24.755817,21.1,4,200305,,99
112.84955,24.764287,23.675,4,200305,,100
112.862387,24.764287,23.125,4,200305,,101
112.875224,24.764287,22.4,4,200305,,102
112.888061,24.764287,21.700000000000003,4,200305,,103
112.900898,24.764287,20.8,4,200305,,104
112.913735,24.764287,19.95,4,200305,,105
112.926572,24.764287,19.025,4,200305,,106
112.939409,24.764287,18.4,4,200305,,107
112.952246,24.764287,18.95,4,200305,,108
112.965083,24.764287,19.675,4,200305,,109
112.97792,24.764287,20.700000000000003,4,200305,,110
112.836713,24.772757,24.0,4,200305,,111
112.84955,24.772757,23.5,4,200305,,112
112.862387,24.772757,22.725,4,200305,,113
112.875224,24.772757,21.950000000000003,4,200305,,114
112.888061,24.772757,21.725,4,200305,,115
112.900898,24.772757,21.15,4,200305,,116
112.913735,24.772757,20.300000000000004,4,200305,,117
112.926572,24.772757,19.525,4,200305,,118
112.939409,24.772757,18.7,4,200305,,119
112.952246,24.772757,18.700000000000003,4,200305,,120
112.965083,24.772757,19.8,4,200305,,121
112.97792,24.772757,20.55,4,200305,,122
112.836713,24.781227,23.975,4,200305,,123
112.84955,24.781227,23.275,4,200305,,124
112.862387,24.781227,22.275,4,200305,,125
112.875224,24.781227,21.1,4,200305,,126
112.888061,24.781227,20.9,4,200305,,127
112.900898,24.781227,20.7,4,200305,,128
112.913735,24.781227,20.0,4,200305,,129
112.926572,24.781227,19.425,4,200305,,130
112.939409,24.781227,18.75,4,200305,,131
112.952246,24.781227,18.4,4,200305,,132
112.965083,24.781227,19.375,4,200305,,133
112.97792,24.781227,20.525,4,200305,,134
112.84955,24.789697,22.875,4,200305,,135
112.862387,24.789697,22.025,4,200305,,136
112.875224,24.789697,21.175,4,200305,,137
112.888061,24.789697,20.675,4,200305,,138
112.900898,24.789697,20.4,4,200305,,139
112.913735,24.789697,19.575000000000003,4,200305,,140
112.926572,24.789697,18.825000000000003,4,200305,,141
112.939409,24.789697,18.325,4,200305,,142
112.952246,24.789697,18.275,4,200305,,143
112.965083,24.789697,19.1,4,200305,,144
112.97792,24.789697,20.25,4,200305,,145
112.84955,24.798167,22.65,4,200305,,146
112.862387,24.798167,22.15,4,200305,,147
112.875224,24.798167,21.975,4,200305,,148
112.888061,24.798167,21.225,4,200305,,149
112.900898,24.798167,20.475,4,200305,,150
112.913735,24.798167,19.725,4,200305,,151
112.926572,24.798167,18.925,4,200305,,152
112.939409,24.798167,18.3,4,200305,,153
112.952246,24.798167,18.05,4,200305,,154
112.965083,24.798167,18.6,4,200305,,155
112.97792,24.798167,19.3,4,200305,,156
112.875224,24.806637,22.75,4,200305,,157
112.888061,24.806637,22.075,4,200305,,158
112.900898,24.806637,21.05,4,200305,,159
112.913735,24.806637,20.025,4,200305,,160
112.926572,24.806637,19.25,4,200305,,161
112.939409,24.806637,18.65,4,200305,,162
112.952246,24.806637,18.200000000000003,4,200305,,163
112.965083,24.806637,18.425,4,200305,,164
112.97792,24.806637,19.275,4,200305,,165
112.875224,24.815107,22.875,4,200305,,166
112.888061,24.815107,22.2,4,200305,,167
112.900898,24.815107,21.075000000000003,4,200305,,168
112.913735,24.815107,19.95,4,200305,,169
112.926572,24.815107,19.075,4,200305,,170
112.939409,24.815107,18.450000000000003,4,200305,,171
112.952246,24.815107,18.15,4,200305,,172
112.965083,24.815107,18.95,4,200305,,173
112.875224,24.823577,22.525,4,200305,,174
112.888061,24.823577,22.15,4,200305,,175
112.900898,24.823577,20.85,4,200305,,176
112.913735,24.823577,19.875,4,200305,,177
112.926572,24.823577,18.825,4,200305,,178
112.939409,24.823577,18.275,4,200305,,179
112.952246,24.823577,18.15,4,200305,,180
112.965083,24.823577,18.925,4,200305,,181
112.888061,24.832047,22.2,4,200305,,182
112.900898,24.832047,20.675,4,200305,,183
112.913735,24.832047,20.15,4,200305,,184
112.888061,24.840517,22.35,4,200305,,185
112.888061,24.848987,22.35,4,200305,,186
112.952246,24.688057,22.0,5,200306,,1
112.965083,24.688057,22.6,5,200306,,2
112.97792,24.688057,23.200000000000003,5,200306,,3
112.862387,24.696527,23.275,5,200306,,4
112.888061,24.696527,20.225,5,200306,,5
112.939409,24.696527,21.05,5,200306,,6
112.952246,24.696527,21.65,5,200306,,7
112.965083,24.696527,22.6,5,200306,,8
112.97792,24.696527,23.200000000000003,5,200306,,9
112.990757,24.696527,23.375,5,200306,,10
113.003594,24.696527,23.375,5,200306,,11
113.016431,24.696527,23.4,5,200306,,12
112.84955,24.704997,23.7,5,200306,,13
112.862387,24.704997,23.375,5,200306,,14
112.875224,24.704997,21.825,5,200306,,15
112.888061,24.704997,20.65,5,200306,,16
112.900898,24.704997,18.9,5,200306,,17
112.913735,24.704997,19.55,5,200306,,18
112.926572,24.704997,20.45,5,200306,,19
112.939409,24.704997,20.9,5,200306,,20
112.952246,24.704997,21.6,5,200306,,21
112.965083,24.704997,22.4,5,200306,,22
112.97792,24.704997,23.0,5,200306,,23
112.990757,24.704997,23.200000000000003,5,200306,,24
113.003594,24.704997,23.375,5,200306,,25
113.016431,24.704997,23.4,5,200306,,26
112.84955,24.713467,23.3,5,200306,,27
112.862387,24.713467,22.45,5,200306,,28
112.875224,24.713467,20.45,5,200306,,29
112.888061,24.713467,19.725,5,200306,,30
112.900898,24.713467,18.975,5,200306,,31
112.913735,24.713467,19.675,5,200306,,32
112.926572,24.713467,20.375,5,200306,,33
112.939409,24.713467,20.825,5,200306,,34
112.952246,24.713467,21.525,5,200306,,35
112.965083,24.713467,22.325,5,200306,,36
112.97792,24.713467,22.8,5,200306,,37
112.990757,24.713467,22.950000000000003,5,200306,,38
113.003594,24.713467,23.15,5,200306,,39
112.84955,24.721937,22.625,5,200306,,40
112.862387,24.721937,21.8,5,200306,,41
112.875224,24.721937,20.05,5,200306,,42
112.888061,24.721937,19.275,5,200306,,43
112.900898,24.721937,19.2,5,200306,,44
112.913735,24.721937,19.825,5,200306,,45
112.926572,24.721937,20.125,5,200306,,46
112.939409,24.721937,20.45,5,200306,,47
112.952246,24.721937,21.3,5,200306,,48
112.965083,24.721937,21.975,5,200306,,49
112.97792,24.721937,22.65,5,200306,,50
112.990757,24.721937,22.75,5,200306,,51
113.003594,24.721937,23.05,5,200306,,52
112.862387,24.730407,21.875,5,200306,,53
112.875224,24.730407,20.35,5,200306,,54
112.888061,24.730407,19.925,5,200306,,55
112.900898,24.730407,19.75,5,200306,,56
112.913735,24.730407,20.325,5,200306,,57
112.926572,24.730407,19.975,5,200306,,58
112.939409,24.730407,20.575000000000003,5,200306,,59
112.952246,24.730407,21.25,5,200306,,60
112.965083,24.730407,22.05,5,200306,,61
112.97792,24.730407,22.5,5,200306,,62
112.990757,24.730407,22.8,5,200306,,63
113.003594,24.730407,23.125,5,200306,,64
112.84955,24.738877,23.125,5,200306,,65
112.862387,24.738877,22.375,5,200306,,66
112.875224,24.738877,21.3,5,200306,,67
112.888061,24.738877,21.05,5,200306,,68
112.900898,24.738877,21.175,5,200306,,69
112.913735,24.738877,20.925,5,200306,,70
112.926572,24.738877,20.3,5,200306,,71
112.939409,24.738877,20.35,5,200306,,72
112.952246,24.738877,21.175,5,200306,,73
112.965083,24.738877,22.0,5,200306,,74
112.97792,24.738877,22.65,5,200306,,75
112.990757,24.738877,23.0,5,200306,,76
113.003594,24.738877,23.15,5,200306,,77
112.84955,24.747347,23.725,5,200306,,78
112.862387,24.747347,23.1,5,200306,,79
112.875224,24.747347,22.6,5,200306,,80
112.888061,24.747347,22.05,5,200306,,81
112.900898,24.747347,21.7,5,200306,,82
112.913735,24.747347,21.0,5,200306,,83
112.926572,24.747347,20.5,5,200306,,84
112.939409,24.747347,20.25,5,200306,,85
112.952246,24.747347,20.975,5,200306,,86
112.965083,24.747347,21.925,5,200306,,87
112.97792,24.747347,22.700000000000003,5,200306,,88
112.84955,24.755817,24.55,5,200306,,89
112.862387,24.755817,24.075,5,200306,,90
112.875224,24.755817,23.45,5,200306,,91
112.888061,24.755817,22.55,5,200306,,92
112.900898,24.755817,21.7,5,200306,,93
112.913735,24.755817,20.875,5,200306,,94
112.926572,24.755817,20.2,5,200306,,95
112.939409,24.755817,19.925,5,200306,,96
112.952246,24.755817,20.9,5,200306,,97
112.965083,24.755817,21.65,5,200306,,98
112.97792,24.755817,22.475,5,200306,,99
112.84955,24.764287,24.975,5,200306,,100
112.862387,24.764287,24.4,5,200306,,101
112.875224,24.764287,23.675,5,200306,,102
112.888061,24.764287,23.0,5,200306,,103
112.900898,24.764287,22.125,5,200306,,104
112.913735,24.764287,21.3,5,200306,,105
112.926572,24.764287,20.375,5,200306,,106
112.939409,24.764287,19.725,5,200306,,107
112.952246,24.764287,20.325,5,200306,,108
112.965083,24.764287,21.0,5,200306,,109
112.97792,24.764287,22.1,5,200306,,110
112.836713,24.772757,25.3,5,200306,,111
112.84955,24.772757,24.775,5,200306,,112
112.862387,24.772757,24.0,5,200306,,113
112.875224,24.772757,23.2,5,200306,,114
112.888061,24.772757,23.025,5,200306,,115
112.900898,24.772757,22.525,5,200306,,116
112.913735,24.772757,21.700000000000003,5,200306,,117
112.926572,24.772757,20.925,5,200306,,118
112.939409,24.772757,20.075,5,200306,,119
112.952246,24.772757,20.05,5,200306,,120
112.965083,24.772757,21.125,5,200306,,121
112.97792,24.772757,21.925,5,200306,,122
112.836713,24.781227,25.275,5,200306,,123
112.84955,24.781227,24.525,5,200306,,124
112.862387,24.781227,23.525,5,200306,,125
112.875224,24.781227,22.35,5,200306,,126
112.888061,24.781227,22.225,5,200306,,127
112.900898,24.781227,22.1,5,200306,,128
112.913735,24.781227,21.4,5,200306,,129
112.926572,24.781227,20.825,5,200306,,130
112.939409,24.781227,20.1,5,200306,,131
112.952246,24.781227,19.75,5,200306,,132
112.965083,24.781227,20.75,5,200306,,133
112.97792,24.781227,21.925,5,200306,,134
112.84955,24.789697,24.175,5,200306,,135
112.862387,24.789697,23.35,5,200306,,136
112.875224,24.789697,22.500000000000004,5,200306,,137
112.888061,24.789697,22.05,5,200306,,138
112.900898,24.789697,21.825,5,200306,,139
112.913735,24.789697,20.975,5,200306,,140
112.926572,24.789697,20.225,5,200306,,141
112.939409,24.789697,19.700000000000003,5,200306,,142
112.952246,24.789697,19.65,5,200306,,143
112.965083,24.789697,20.5,5,200306,,144
112.97792,24.789697,21.65,5,200306,,145
112.84955,24.798167,23.975,5,200306,,146
112.862387,24.798167,23.475,5,200306,,147
112.875224,24.798167,23.425,5,200306,,148
112.888061,24.798167,22.675,5,200306,,149
112.900898,24.798167,21.925,5,200306,,150
112.913735,24.798167,21.15,5,200306,,151
112.926572,24.798167,20.375,5,200306,,152
112.939409,24.798167,19.7,5,200306,,153
112.952246,24.798167,19.45,5,200306,,154
112.965083,24.798167,20.025,5,200306,,155
112.97792,24.798167,20.725,5,200306,,156
112.875224,24.806637,24.250000000000004,5,200306,,157
112.888061,24.806637,23.55,5,200306,,158
112.900898,24.806637,22.55,5,200306,,159
112.913735,24.806637,21.5,5,200306,,160
112.926572,24.806637,20.725,5,200306,,161
112.939409,24.806637,20.075,5,200306,,162
112.952246,24.806637,19.6,5,200306,,163
112.965083,24.806637,19.875,5,200306,,164
112.97792,24.806637,20.700000000000003,5,200306,,165
112.875224,24.815107,24.4,5,200306,,166
112.888061,24.815107,23.7,5,200306,,167
112.900898,24.815107,22.575000000000003,5,200306,,168
112.913735,24.815107,21.425,5,200306,,169
112.926572,24.815107,20.55,5,200306,,170
112.939409,24.815107,19.85,5,200306,,171
112.952246,24.815107,19.6,5,200306,,172
112.965083,24.815107,20.375,5,200306,,173
112.875224,24.823577,24.05,5,200306,,174
112.888061,24.823577,23.675,5,200306,,175
112.900898,24.823577,22.35,5,200306,,176
112.913735,24.823577,21.35,5,200306,,177
112.926572,24.823577,20.275,5,200306,,178
112.939409,24.823577,19.7,5,200306,,179
112.952246,24.823577,19.6,5,200306,,180
112.965083,24.823577,20.375,5,200306,,181
112.888061,24.832047,23.75,5,200306,,182
112.900898,24.832047,22.175,5,200306,,183
112.913735,24.832047,21.625,5,200306,,184
112.888061,24.840517,23.925,5,200306,,185
112.888061,24.848987,23.925,5,200306,,186
112.952246,24.688057,25.0,6,200307,,1
112.965083,24.688057,25.6,6,200307,,2
112.97792,24.688057,26.200000000000003,6,200307,,3
112.862387,24.696527,26.275,6,200307,,4
112.888061,24.696527,23.2,6,200307,,5
112.939409,24.696527,24.025,6,200307,,6
112.952246,24.696527,24.65,6,200307,,7
112.965083,24.696527,25.6,6,200307,,8
112.97792,24.696527,26.200000000000003,6,200307,,9
112.990757,24.696527,26.35,6,200307,,10
113.003594,24.696527,26.325000000000003,6,200307,,11
113.016431,24.696527,26.375,6,200307,,12
112.84955,24.704997,26.7,6,200307,,13
112.862387,24.704997,26.375,6,200307,,14
112.875224,24.704997,24.825,6,200307,,15
112.888061,24.704997,23.625,6,200307,,16
112.900898,24.704997,21.9,6,200307,,17
112.913735,24.704997,22.5,6,200307,,18
112.926572,24.704997,23.425,6,200307,,19
112.939409,24.704997,23.85,6,200307,,20
112.952246,24.704997,24.575000000000003,6,200307,,21
112.965083,24.704997,25.325,6,200307,,22
112.97792,24.704997,25.950000000000003,6,200307,,23
112.990757,24.704997,26.175,6,200307,,24
113.003594,24.704997,26.325000000000003,6,200307,,25
113.016431,24.704997,26.375,6,200307,,26
112.84955,24.713467,26.3,6,200307,,27
112.862387,24.713467,25.425,6,200307,,28
112.875224,24.713467,23.45,6,200307,,29
112.888061,24.713467,22.725,6,200307,,30
112.900898,24.713467,21.95,6,200307,,31
112.913735,24.713467,22.6,6,200307,,32
112.926572,24.713467,23.3,6,200307,,33
112.939409,24.713467,23.8,6,200307,,34
112.952246,24.713467,24.5,6,200307,,35
112.965083,24.713467,25.275,6,200307,,36
112.97792,24.713467,25.75,6,200307,,37
112.990757,24.713467,25.950000000000003,6,200307,,38
113.003594,24.713467,26.125,6,200307,,39
112.84955,24.721937,25.6,6,200307,,40
112.862387,24.721937,24.75,6,200307,,41
112.875224,24.721937,23.025,6,200307,,42
112.888061,24.721937,22.225,6,200307,,43
112.900898,24.721937,22.125,6,200307,,44
112.913735,24.721937,22.725,6,200307,,45
112.926572,24.721937,23.025,6,200307,,46
112.939409,24.721937,23.4,6,200307,,47
112.952246,24.721937,24.3,6,200307,,48
112.965083,24.721937,24.925,6,200307,,49
112.97792,24.721937,25.6,6,200307,,50
112.990757,24.721937,25.700000000000003,6,200307,,51
113.003594,24.721937,25.975,6,200307,,52
112.862387,24.730407,24.8,6,200307,,53
112.875224,24.730407,23.3,6,200307,,54
112.888061,24.730407,22.875,6,200307,,55
112.900898,24.730407,22.7,6,200307,,56
112.913735,24.730407,23.250000000000004,6,200307,,57
112.926572,24.730407,22.875,6,200307,,58
112.939409,24.730407,23.5,6,200307,,59
112.952246,24.730407,24.2,6,200307,,60
112.965083,24.730407,25.025,6,200307,,61
112.97792,24.730407,25.425,6,200307,,62
112.990757,24.730407,25.75,6,200307,,63
113.003594,24.730407,26.05,6,200307,,64
112.84955,24.738877,26.05,6,200307,,65
112.862387,24.738877,25.3,6,200307,,66
112.875224,24.738877,24.25,6,200307,,67
112.888061,24.738877,24.025,6,200307,,68
112.900898,24.738877,24.15,6,200307,,69
112.913735,24.738877,23.875,6,200307,,70
112.926572,24.738877,23.2,6,200307,,71
112.939409,24.738877,23.3,6,200307,,72
112.952246,24.738877,24.1,6,200307,,73
112.965083,24.738877,24.975,6,200307,,74
112.97792,24.738877,25.625,6,200307,,75
112.990757,24.738877,25.975,6,200307,,76
113.003594,24.738877,26.125,6,200307,,77
112.84955,24.747347,26.675,6,200307,,78
112.862387,24.747347,26.05,6,200307,,79
112.875224,24.747347,25.575,6,200307,,80
112.888061,24.747347,25.05,6,200307,,81
112.900898,24.747347,24.65,6,200307,,82
112.913735,24.747347,23.950000000000003,6,200307,,83
112.926572,24.747347,23.425000000000004,6,200307,,84
112.939409,24.747347,23.200000000000003,6,200307,,85
112.952246,24.747347,23.95,6,200307,,86
112.965083,24.747347,24.925,6,200307,,87
112.97792,24.747347,25.700000000000003,6,200307,,88
112.84955,24.755817,27.525,6,200307,,89
112.862387,24.755817,27.075,6,200307,,90
